X,Y,address,parcel_id,demolition_date,council_district,neighborhood,emergency_demo,street_number,street_direction,street_name,street_type,block_range,property_longitude,property_latitude,ObjectId
-83.130861,42.40774,15787 Alden,12011260,2019,2,Pilgrim Village,No,15787,,ALDEN,St,15700-15949 Alden St,-83.130861,42.40774,13453
-83.130313,42.407796,15792 Alden,12011214,2019,2,Pilgrim Village,No,15792,,ALDEN,St,15700-15949 Alden St,-83.130313,42.407796,16645
-83.141811,42.401699,6379 Ellsworth,16006569,2019,7,Chalfonte,No,6379,,ELLSWORTH,St,6362-7299 Ellsworth St,-83.141811,42.401699,17735
-83.131716,42.340423,6562 Pittsburg,18003166,2019,6,Claytown,No,6562,,PITTSBURG,St,6500-6705 Pittsburg St,-83.131716,42.340423,18917
-82.974391,42.431529,14439 Linnhurst,21018550,2019,4,Mapleridge,Yes,14439,,LINNHURST,St,14400-14599 Linnhurst St,-82.974391,42.431529,20197
-83.099585,42.388102,1236 Burlingame,6003112,2019,5,Gateway Community,Yes,1236,,BURLINGAME,St,1100-1399 Burlingame St,-83.099585,42.388102,3744
-83.141191,42.344244,7086 Holmes,18004182,2019,6,Claytown,No,7086,,HOLMES,St,7000-7499 Holmes St,-83.141191,42.344244,5119
-83.214319,42.431346,19179 Lindsay,22067146,2019,2,Greenfield,No,19179,,LINDSAY,St,19100-19299 Lindsay St,-83.214319,42.431346,7205
-83.107506,42.445439,20541 Charleston,09025106-7,2019,3,Nolan,No,20541,,CHARLESTON,St,20501-20600 Charleston St,-83.107506,42.445439,8772
-83.108499,42.445149,462 Colton,9008398,2019,3,Nolan,No,462,,COLTON,St,400-598 Colton St,-83.108499,42.445149,10009
-83.108642,42.445558,469 Alameda St,9008411,2019,3,Nolan,No,469,,ALAMEDA ST,St,400-599 Alameda St,-83.108642,42.445558,15390
-83.120535,42.413256,1995 Geneva,8005472,2019,2,Martin Park,No,1995,,GENEVA,St,1926-2045 Geneva St,-83.120535,42.413256,17270
-83.137643,42.343216,6100 Braden,18011232,2019,6,Claytown,No,6100,,BRADEN,St,5950-6299 Braden St,-83.137643,42.343216,18359
-83.137573,42.343127,6094 Braden,18011231,2019,6,Claytown,No,6094,,BRADEN,St,5950-6299 Braden St,-83.137573,42.343127,18465
-83.213783,42.434283,19428 Lindsay,22066945,2019,2,Greenfield,No,19428,,LINDSAY,St,19400-19699 Lindsay St,-83.213783,42.434283,19062
-83.109706,42.445118,600 Colton,9008390,2019,3,Nolan,No,600,,COLTON,St,513-623 Colton St,-83.109706,42.445118,22254
-83.127164,42.407471,15764 Linwood,8010755,2019,2,Pilgrim Village,No,15764,,LINWOOD,St,15700-15899 Linwood St,-83.127164,42.407471,25508
-83.218061,42.35847,8835 Ashton,22075825,2019,7,Franklin Park,No,8835,,ASHTON,Ave,8800-8999 Ashton Ave,-83.218061,42.35847,953
-83.143641,42.396931,14605 Monica,16021861-2,2019,7,Chalfonte,No,14605,,MONICA,St,14500-14799 Monica St,-83.143641,42.396931,2352
-83.11355,42.392267,2047 Glendale,8004253,2019,5,Dexter-Linwood,No,2047,,GLENDALE,St,1900-2181 Glendale St,-83.11355,42.392267,5340
-83.215551,42.435359,19511 Oakfield,22069532,2019,2,Greenfield,No,19511,,OAKFIELD,St,19400-19699 Oakfield St,-83.215551,42.435359,7865
-83.104796,42.442281,20110 Exeter,9024843,2019,3,Nolan,No,20110,,EXETER,St,20100-20399 Exeter St,-83.104796,42.442281,8227
-83.09141,42.434664,19242 Cardoni,9021193,2019,3,Nolan,No,19242,,CARDONI,St,19100-19299 Cardoni St,-83.09141,42.434664,9108
-82.973102,42.420932,14481 Houston-Whittier,21014534,2019,4,Mapleridge,No,14481,,HOUSTON-WHITTIER,Ave,14400-14599 Houston Whittier Ave,-82.973102,42.420932,9173
-83.158701,42.397867,14683 Kentucky,16037068,2019,7,Chalfonte,No,14683,,KENTUCKY,St,14500-14799 Kentucky St,-83.158701,42.397867,10715
-83.105876,42.443067,20170 Danbury,9024956,2019,3,Nolan,No,20170,,DANBURY,St,20100-20399 Danbury St,-83.105876,42.443067,15976
-83.132448,42.340559,6593 Wagner,18003225,2019,6,Claytown,No,6593,,WAGNER,St,6500-6799 Wagner St,-83.132448,42.340559,18269
-83.104193,42.332442,3515 Lovett,14010865,2019,6,Chadsey Condon,Yes,3515,,LOVETT,St,3500-3799 Lovett St,-83.104193,42.332442,21284
-83.091406,42.43454,19232 Cardoni,09021191-2,2019,3,Nolan,No,19232,,CARDONI,St,19100-19299 Cardoni St,-83.091406,42.43454,21713
-83.10345,42.441729,20054 Derby,9024699,2019,3,Nolan,No,20054,,DERBY,St,19900-20099 Derby St,-83.10345,42.441729,21838
-83.215536,42.434961,19481 Oakfield,22069536,2019,2,Greenfield,No,19481,,OAKFIELD,St,19400-19699 Oakfield St,-83.215536,42.434961,22214
-83.10516,42.424764,158 W Nevada,01005412-3,2019,2,Grixdale Farms,No,158,W,NEVADA,St,1-399 W Nevada St,-83.10516,42.424764,24586
-83.153008,42.398135,14800 Northlawn,16031754,2019,2,Chalfonte,No,14800,,NORTHLAWN,St,14800-14999 Northlawn St,-83.153008,42.398135,8244
-83.091954,42.434499,19233 Cardoni,9021312,2019,3,Nolan,No,19233,,CARDONI,St,19100-19299 Cardoni St,-83.091954,42.434499,13646
-83.147664,42.405887,15505 Tuller,16027045-6,2019,2,Fitzgerald/Marygrove,No,15505,,TULLER,St,15400-15699 Tuller St,-83.147664,42.405887,14779
-83.123565,42.408839,15870 Baylis,8010007,2019,2,Pilgrim Village,No,15870,,BAYLIS,St,15800-16099 Baylis St,-83.123565,42.408839,17845
-83.046677,42.433751,5609 E Seven Mile,13008611-3,2019,3,Farwell,Yes,5609,E,SEVEN MILE,Rd,5608-5699 E 7 Mile Rd,-83.046677,42.433751,20449
-83.091957,42.434581,19239 Cardoni,9021311,2019,3,Nolan,No,19239,,CARDONI,St,19100-19299 Cardoni St,-83.091957,42.434581,21721
-83.124248,42.408852,15871 Baylis,8010135,2019,2,Pilgrim Village,No,15871,,BAYLIS,St,15800-16099 Baylis St,-83.124248,42.408852,25377
-82.935492,42.364136,300 Philip,21059927,2019,4,Jefferson Chalmers,No,300,,PHILIP,St,300-399 Philip St,-82.935492,42.364136,4085
-83.130558,42.402036,15086 Parkside,12011340,2019,2,Dexter-Fenkell,No,15086,,PARKSIDE,St,15001-15299 Parkside St,-83.130558,42.402036,4186
-83.130576,42.402447,15116 Parkside,12011345,2019,2,Dexter-Fenkell,No,15116,,PARKSIDE,St,15001-15299 Parkside St,-83.130576,42.402447,4207
-83.208807,42.374455,11737 Woodmont,22062953,2019,7,Plymouth-I96,Yes,11737,,WOODMONT,Ave,11600-11999 Woodmont Ave,-83.208807,42.374455,4489
-83.104216,42.44126,20021 Derby,9024796,2019,3,Nolan,No,20021,,DERBY,St,19900-20099 Derby St,-83.104216,42.44126,8033
-83.104223,42.441441,20033 Derby,9024794,2019,3,Nolan,No,20033,,DERBY,St,19900-20099 Derby St,-83.104223,42.441441,8906
-83.104234,42.441722,20055 Derby,9024791,2019,3,Nolan,No,20055,,DERBY,St,19900-20099 Derby St,-83.104234,42.441722,12421
-83.14511,42.408625,15877 Prairie,16023315,2019,2,Fitzgerald/Marygrove,No,15877,,PRAIRIE,St,15800-16099 Prairie St,-83.14511,42.408625,14425
-83.121849,42.409792,15933 LOG CABIN,8009618,2019,2,Pilgrim Village,No,15933,,LOG CABIN,St,15801-16099 Log Cabin St,-83.121849,42.409792,16209
-83.137488,42.399428,14838 Quincy,12012616,2019,2,Dexter-Fenkell,No,14838,,QUINCY,St,14800-14999 Quincy St,-83.137488,42.399428,17481
-83.104191,42.440626,19975 Derby,9024803,2019,3,Nolan,No,19975,,DERBY,St,19900-20099 Derby St,-83.104191,42.440626,20622
-83.104231,42.441622,20047 Derby,9024792,2019,3,Nolan,No,20047,,DERBY,St,19900-20099 Derby St,-83.104231,42.441622,20736
-83.206173,42.435552,19510 Mansfield,22057485,2019,2,Greenfield,No,19510,,MANSFIELD,St,19400-19699 Mansfield St,-83.206173,42.435552,22114
-83.215605,42.436861,19795 Oakfield,22069518,2019,2,Greenfield,No,19795,,OAKFIELD,St,19700-19899 Oakfield St,-83.215605,42.436861,22631
-82.943064,42.379006,1344 Ashland,21062036,2019,4,Riverbend,No,1344,,ASHLAND,St,1000-2099 Ashland St,-82.943064,42.379006,1975
-82.957793,42.39326,4692 CHALMERS,21055395,2019,4,Fox Creek,No,4692,,CHALMERS,St,4600-4799 Chalmers St,-82.957793,42.39326,3715
-83.132352,42.409597,15922 Wildemere,12005792,2019,2,Pilgrim Village,No,15922,,WILDEMERE,St,15700-16099 Wildemere St,-83.132352,42.409597,4294
-83.205797,42.377328,12222 Mettetal,22059794,2019,7,Plymouth-I96,Yes,12222,,METTETAL,St,12200-12259 Mettetal St,-83.205797,42.377328,5683
-82.971438,42.430106,14657 Park Grove,21017915,2019,4,Mapleridge,Yes,14657,,PARK GROVE,St,14600-14799 Park Grove St,-82.971438,42.430106,6234
-83.213478,42.437191,19815 Gilchrist,22065679-80,2019,2,Greenfield,No,19815,,GILCHRIST,St,19700-19899 Gilchrist St,-83.213478,42.437191,7459
-82.969132,42.424154,14845 Young,21015951,2019,4,Mapleridge,Yes,14845,,YOUNG,St,14800-14999 Young St,-82.969132,42.424154,7628
-83.121805,42.408805,15863 LOG CABIN,8009630,2019,2,Pilgrim Village,No,15863,,LOG CABIN,St,15801-16099 Log Cabin St,-83.121805,42.408805,16213
-83.213472,42.437074,19807 Gilchrist,22065681,2019,2,Greenfield,No,19807,,GILCHRIST,St,19700-19899 Gilchrist St,-83.213472,42.437074,19029
-83.093222,42.41989,17222 Cameron,1008330,2019,3,Greenfield Park,Yes,17222,,CAMERON,St,17100-17399 Cameron St,-83.093222,42.41989,20867
-83.091923,42.433333,19149 Cardoni,9021326,2019,3,Nolan,No,19149,,CARDONI,St,19100-19299 Cardoni St,-83.091923,42.433333,21256
-83.09193,42.433594,19165 Cardoni,9021323,2019,3,Nolan,No,19165,,CARDONI,St,19100-19299 Cardoni St,-83.09193,42.433594,21261
-83.100074,42.438723,19700 Keating,09023876-7,2019,3,Nolan,Yes,19700,,KEATING,St,19600-19899 Keating St,-83.100074,42.438723,23990
-82.972121,42.433098,14625 Saratoga,21019201,2019,4,Mapleridge,Yes,14625,,SARATOGA,St,14600-14799 Saratoga St,-82.972121,42.433098,1368
-83.127827,42.406628,15703 Linwood,12010907,2019,2,Pilgrim Village,No,15703,,LINWOOD,St,15700-15899 Linwood St,-83.127827,42.406628,4497
-83.140415,42.344261,7044 Holmes,18004189,2019,6,Claytown,No,7044,,HOLMES,St,7000-7499 Holmes St,-83.140415,42.344261,5107
-83.122275,42.407382,15634 Inverness,8009741,2019,2,Pilgrim Village,No,15634,,INVERNESS,St,15500-15799 Inverness St,-83.122275,42.407382,5499
-83.103455,42.441839,20062 Derby,9024700,2019,3,Nolan,No,20062,,DERBY,St,19900-20099 Derby St,-83.103455,42.441839,8040
-82.946536,42.405655,5600 Buckingham,21069754,2019,4,Morningside,Yes,5600,,BUCKINGHAM,Ave,5500-5699 Buckingham Ave,-82.946536,42.405655,13766
-83.127713,42.404371,15381 Linwood,12010917,2019,2,Pilgrim Village,No,15381,,LINWOOD,St,15300-15499 Linwood St,-83.127713,42.404371,17275
-83.123332,42.404159,15374 Baylis,8009954,2019,2,Pilgrim Village,No,15374,,BAYLIS,St,15300-15499 Baylis St,-83.123332,42.404159,17495
-82.945672,42.391002,3951 Barham,21065559,2019,4,Morningside,No,3951,,BARHAM,St,3900-3999 Barham St,-82.945672,42.391002,17854
-83.14725,42.339374,8011 Dayton,20009814,2019,6,Claytown,No,8011,,DAYTON,St,8000-8299 Dayton St,-83.14725,42.339374,18801
-83.104268,42.442575,20133 Derby,9024784,2019,3,Nolan,No,20133,,DERBY,St,20100-20399 Derby St,-83.104268,42.442575,20762
-83.00027,42.419564,11809 Kenmoor,21014119,2019,4,LaSalle College Park,Yes,11809,,KENMOOR,St,11700-11999 Kenmoor St,-83.00027,42.419564,20788
-83.103473,42.442284,20108 Derby,9024703,2019,3,Nolan,No,20108,,DERBY,St,20100-20399 Derby St,-83.103473,42.442284,21861
-83.103479,42.44246,20122 Derby,9024705,2019,3,Nolan,No,20122,,DERBY,St,20100-20399 Derby St,-83.103479,42.44246,21903
-83.097126,42.445754,20472 Yacama,9023106,2019,3,Nolan,No,20472,,YACAMA,Rd,20400-20487 Yacama Rd,-83.097126,42.445754,85
-83.117153,42.409035,15776 Idaho,8007326,2019,2,Pilgrim Village,No,15776,,IDAHO,St,15700-15867 Idaho St,-83.117153,42.409035,4219
-83.122255,42.406971,15604 Inverness,8009736,2019,2,Pilgrim Village,No,15604,,INVERNESS,St,15500-15799 Inverness St,-83.122255,42.406971,5550
-83.210598,42.437242,19810 Ferguson,22063468,2019,2,Greenfield,No,19810,,FERGUSON,St,19700-19899 Ferguson St,-83.210598,42.437242,11276
-83.12767,42.35531,5404 Oregon,16002723,2019,6,Midwest,Yes,5404,,OREGON,St,5200-5499 Oregon St,-83.12767,42.35531,12696
-83.097724,42.445935,20487 Yacama,9023123,2019,3,Nolan,No,20487,,YACAMA,Rd,20480-20499 Yacama Rd,-83.097724,42.445935,13807
-82.941634,42.406227,5519 Courville,21071675,2019,4,Morningside,No,5519,,COURVILLE,St,5500-5699 Courville St,-82.941634,42.406227,15497
-83.15818,42.39893,14862 Kentucky,16036476,2019,2,Chalfonte,No,14862,,KENTUCKY,St,14800-14999 Kentucky St,-83.15818,42.39893,16794
-83.122259,42.407053,15610 Inverness,8009737,2019,2,Pilgrim Village,No,15610,,INVERNESS,St,15500-15799 Inverness St,-83.122259,42.407053,16803
-83.212497,42.437624,17110 Pembroke,22018303,2019,2,Greenfield,No,17110,,PEMBROKE,Ave,17100-17123 Pembroke Ave,-83.212497,42.437624,19567
-83.127571,42.355348,5396 Oregon,16002724,2019,6,Midwest,Yes,5396,,OREGON,St,5200-5499 Oregon St,-83.127571,42.355348,22723
-83.210535,42.437667,16426 Pembroke,22018323-4,2019,2,Greenfield,No,16426,,PEMBROKE,Ave,16400-16819 Pembroke Ave,-83.210535,42.437667,25212
-82.916661,42.413716,5220 Canyon,21078557.002L,2019,4,Cornerstone Village,No,5220,,CANYON,Ave,5200-5299 Canyon Ave,-82.916661,42.413716,3860
-83.10638,42.441534,20037 Danbury,9025042,2019,3,Nolan,No,20037,,DANBURY,St,20000-20099 Danbury St,-83.10638,42.441534,15984
-83.127664,42.403411,15327 Linwood,12010927,2019,2,Pilgrim Village,No,15327,,LINWOOD,St,15300-15499 Linwood St,-83.127664,42.403411,16417
-83.122805,42.40417,15375 Inverness,8009935,2019,2,Pilgrim Village,No,15375,,INVERNESS,St,15300-15499 Inverness St,-83.122805,42.40417,17519
-83.096113,42.353323,5669 Loraine,10008278,2019,5,NW Goldberg,Yes,5669,,LORAINE,St,5600-5699 Loraine St,-83.096113,42.353323,18284
-83.173897,42.400103,15003 Ward,22025214,2019,2,Bethune Community,No,15003,,WARD,St,15000-15299 Ward St,-83.173897,42.400103,20252
-83.105404,42.441827,20063 Exeter,9024933,2019,3,Nolan,No,20063,,EXETER,St,19900-20099 Exeter St,-83.105404,42.441827,21065
-83.105464,42.443677,20213 Exeter,9024915,2019,3,Nolan,No,20213,,EXETER,St,20100-20399 Exeter St,-83.105464,42.443677,21214
-83.092741,42.444901,20400 Hawthorne,9021670,2019,3,Nolan,No,20400,,HAWTHORNE,St,20400-20493 Hawthorne St,-83.092741,42.444901,430
-83.127944,42.408932,15877 Linwood,12010883,2019,2,Pilgrim Village,No,15877,,LINWOOD,St,15800-16099 Linwood St,-83.127944,42.408932,4973
-83.092921,42.433074,19133 Hawthorne,9021815,2019,3,Nolan,No,19133,,HAWTHORNE,St,19100-19299 Hawthorne St,-83.092921,42.433074,9122
-83.096946,42.441102,19994 Yacama,9023061,2019,3,Nolan,No,19994,,YACAMA,Rd,19900-20099 Yacama Rd,-83.096946,42.441102,11221
-82.930725,42.420644,8860 University Pl,21077420,2019,4,Cornerstone Village,No,8860,,UNIVERSITY PL,Pl,8800-8999 University Pl,-82.930725,42.420644,15859
-83.122223,42.406312,15556 Inverness,8009728,2019,2,Pilgrim Village,No,15556,,INVERNESS,St,15500-15799 Inverness St,-83.122223,42.406312,16798
-83.120568,42.4109,2001 Eason,08005336-7,2019,2,Martin Park,No,2001,,EASON,St,1900-2047 Eason St,-83.120568,42.4109,17742
-83.118676,42.404751,15410 Wabash,8008975,2019,2,Pilgrim Village,No,15410,,WABASH,St,15300-15499 Wabash St,-83.118676,42.404751,17989
-83.117935,42.396264,2251 Grand,8004613,2019,2,Oakman Blvd Community,Yes,2251,,GRAND,Blvd,2248-2299 W Grand Blvd,-83.117935,42.396264,18810
-83.092924,42.433157,19137 Hawthorne,9021814,2019,3,Nolan,No,19137,,HAWTHORNE,St,19100-19299 Hawthorne St,-83.092924,42.433157,21380
-83.210568,42.436382,19750 Ferguson,22063458,2019,2,Greenfield,No,19750,,FERGUSON,St,19700-19899 Ferguson St,-83.210568,42.436382,24980
-83.119429,42.41092,1941 Eason,8005326,2019,2,Martin Park,No,1941,,EASON,St,1900-2047 Eason St,-83.119429,42.41092,4164
-83.118226,42.404839,15419 Rosa Parks Blvd,8007820,2019,2,Pilgrim Village,No,15419,,ROSA PARKS BLVD,Blvd,15300-15499 Rosa Parks Blvd,-83.118226,42.404839,4859
-83.131664,42.340868,6545 Wagner,18003217,2019,6,Claytown,No,6545,,WAGNER,St,6500-6799 Wagner St,-83.131664,42.340868,5966
-83.21881,42.436387,19765 Fenmore,22072538,2019,2,Greenfield,Yes,19765,,FENMORE,St,19700-19899 Fenmore St,-83.21881,42.436387,7189
-82.952578,42.412471,10038 Nottingham,21066547,2019,4,Outer Drive-Hayes,Yes,10038,,NOTTINGHAM,Rd,10000-10199 Nottingham Rd,-82.952578,42.412471,8761
-83.096856,42.438657,19696 Yacama,9023043,2019,3,Nolan,No,19696,,YACAMA,Rd,19600-19899 Yacama Rd,-83.096856,42.438657,8802
-83.096857,42.438739,19700 Yacama,9023044,2019,3,Nolan,No,19700,,YACAMA,Rd,19600-19899 Yacama Rd,-83.096857,42.438739,8812
-82.962236,42.430694,15432 Glenwood,21018023,2019,4,Mapleridge,Yes,15432,,GLENWOOD,St,15400-15599 Glenwood St,-82.962236,42.430694,9444
-83.129933,42.377196,4293 Webb,14003939,2019,7,Nardin Park,Yes,4293,,WEBB,St,4200-4299 Webb St,-83.129933,42.377196,10088
-83.090094,42.42213,17521 Russell,9021031,2019,3,Cadillac Heights,No,17521,,RUSSELL,St,17500-17799 Russell St,-83.090094,42.42213,11726
-83.129686,42.37729,4275 Webb,14003937,2019,7,Nardin Park,Yes,4275,,WEBB,St,4200-4299 Webb St,-83.129686,42.37729,12512
-83.129801,42.377246,4283 Webb,14003938,2019,7,Nardin Park,Yes,4283,,WEBB,St,4200-4299 Webb St,-83.129801,42.377246,12607
-83.139749,42.344276,7010 Holmes,18004195,2019,6,Claytown,No,7010,,HOLMES,St,7000-7499 Holmes St,-83.139749,42.344276,13855
-82.974511,42.419242,14329 Flanders,21011627.002L,2019,4,Eden Gardens,No,14329,,FLANDERS,St,14200-14338 Flanders St,-82.974511,42.419242,22266
-83.117683,42.342965,5332 32nd St,16011970,2019,6,Chadsey Condon,Yes,5332,,32ND ST,St,5300-5599 32nd St,-83.117683,42.342965,22636
-83.136147,42.38949,4109 Grand,14005651,2019,7,Oakman Blvd Community,Yes,4109,,GRAND,St,4000-4199 W Grand St,-83.136147,42.38949,24817
-83.143632,42.400111,7301 Chalfonte,16006010,2019,7,Chalfonte,No,7301,,CHALFONTE,St,7300-7399 Chalfonte St,-83.143632,42.400111,4142
-83.143752,42.400111,7309 Chalfonte,16006011,2019,7,Chalfonte,No,7309,,CHALFONTE,St,7300-7399 Chalfonte St,-83.143752,42.400111,4473
-83.142966,42.344206,7184 Holmes,18004166,2019,6,Claytown,No,7184,,HOLMES,St,7000-7499 Holmes St,-83.142966,42.344206,7722
-83.142744,42.344212,7172 Holmes,18004168,2019,6,Claytown,No,7172,,HOLMES,St,7000-7499 Holmes St,-83.142744,42.344212,7741
-83.166064,42.383233,12788 Monte Vista,16044512,2019,7,Grand River-I96,No,12788,,MONTE VISTA,St,12600-13099 Monte Vista St,-83.166064,42.383233,7765
-83.104828,42.430401,137 W Hollywood,1006634,2019,2,Grixdale Farms,No,137,W,HOLLYWOOD,Ave,1-399 W Hollywood Ave,-83.104828,42.430401,9310
-83.137616,42.379203,4865 Cortland,14004562,2019,7,Russell Woods,Yes,4865,,CORTLAND,St,4700-6299 Cortland St,-83.137616,42.379203,12733
-83.125919,42.407118,15620 Normandy,8010527,2019,2,Pilgrim Village,No,15620,,NORMANDY,St,15500-15799 Normandy St,-83.125919,42.407118,12891
-83.121069,42.407819,15726 Log Cabin,8009468,2019,2,Pilgrim Village,No,15726,,LOG CABIN,St,15659-15848 Log Cabin St,-83.121069,42.407819,16655
-83.131762,42.34083,6551 Wagner,18003218,2019,6,Claytown,No,6551,,WAGNER,St,6500-6799 Wagner St,-83.131762,42.34083,18299
-83.028853,42.36136,3339 Leland,13001987,2019,5,McDougall-Hunt,No,3339,,LELAND,St,3300-3499 Leland St,-83.028853,42.36136,21311
-83.21045,42.433352,19358 Ferguson,22063425-6,2019,2,Greenfield,No,19358,,FERGUSON,St,19300-19399 Ferguson St,-83.21045,42.433352,23170
-83.112582,42.391728,2017 Leslie,8004163,2019,5,Dexter-Linwood,No,2017,,LESLIE,St,1900-2211 Leslie St,-83.112582,42.391728,5845
-83.17001,42.399511,14926 Appoline,22021041,2019,2,Bethune Community,No,14926,,APPOLINE,St,14850-14999 Appoline St,-83.17001,42.399511,8516
-83.211061,42.432709,19329 Ferguson,22063621-2,2019,2,Greenfield,No,19329,,FERGUSON,St,19300-19399 Ferguson St,-83.211061,42.432709,11767
-83.143299,42.344199,7202 Holmes,18004163,2019,6,Claytown,No,7202,,HOLMES,St,7000-7499 Holmes St,-83.143299,42.344199,18303
-83.114143,42.378455,2694 Glynn Ct,10002900,2019,5,Dexter-Linwood,Yes,2694,,GLYNN CT,Ct,2600-2899 Glynn Ct,-83.114143,42.378455,20455
-83.104032,42.430408,87 W Hollywood,1006628,2019,2,Grixdale Farms,No,87,W,HOLLYWOOD,Ave,1-399 W Hollywood Ave,-83.104032,42.430408,23884
-83.033692,42.367917,3316 E Warren,13002733,2019,5,McDougall-Hunt,No,3316,E,WARREN,Ave,3300-3499 E Warren Ave,-83.033692,42.367917,24642
-83.20954,42.437268,19816 Asbury Park,22061652,2019,2,Greenfield,No,19816,,ASBURY PARK,Park,19700-19899 Asbury Park,-83.20954,42.437268,24956
-83.120708,42.407596,2118 Pilgrim,8005133,2019,2,Pilgrim Village,No,2118,,PILGRIM,St,2100-2119 Pilgrim St,-83.120708,42.407596,4169
-83.144793,42.400602,7400 Chalfonte,16006218,2019,7,Chalfonte,No,7400,,CHALFONTE,St,7400-7499 Chalfonte St,-83.144793,42.400602,4429
-83.171654,42.400523,15031 Steel,22022938,2019,2,Bethune Community,No,15031,,STEEL,St,15000-15299 Steel St,-83.171654,42.400523,8041
-83.097277,42.432933,19131 Yacama,9023245,2019,3,Nolan,No,19131,,YACAMA,Rd,19100-19299 Yacama Rd,-83.097277,42.432933,9010
-83.103464,42.430857,56 W Hollywood,1006763,2019,2,Grixdale Farms,No,56,W,HOLLYWOOD,Ave,1-399 W Hollywood Ave,-83.103464,42.430857,9445
-83.103612,42.430857,64 W Hollywood,1006762,2019,2,Grixdale Farms,No,64,W,HOLLYWOOD,Ave,1-399 W Hollywood Ave,-83.103612,42.430857,13426
-82.946265,42.407058,5750 Haverhill,21070085,2019,4,Morningside,Yes,5750,,HAVERHILL,St,5722-5899 Haverhill St,-82.946265,42.407058,16775
-83.190894,42.390018,14820 W Grand River,22008319,2019,1,Hubbell-Lyndon,Yes,14820,W,GRAND RIVER,Ave,14750-14849 Grand River Ave,-83.190894,42.390018,20506
-83.020959,42.418,8139 Nuernberg,17004039,2019,3,Airport Sub,Yes,8139,,NUERNBERG,St,8000-8199 Nuernberg St,-83.020959,42.418,3309
-82.998069,42.374503,4154 Holcomb,19008219,2019,5,Gratiot Woods,Yes,4154,,HOLCOMB,St,4100-4399 Holcomb St,-82.998069,42.374503,20424
-83.131221,42.378371,11833 Otsego,14007221,2019,7,Nardin Park,Yes,11833,,OTSEGO,St,11700-11863 Otsego St,-83.131221,42.378371,21474
-83.231972,42.342087,6881 Minock,22091595,2019,7,Warrendale,Yes,6881,,MINOCK,St,6700-7199 Minock St,-83.231972,42.342087,86
-83.106848,42.442823,20152 Charleston,9025059,2019,3,Nolan,No,20152,,CHARLESTON,St,20100-20299 Charleston St,-83.106848,42.442823,624
-83.105864,42.442889,20158 Danbury,9024954,2019,3,Nolan,No,20158,,DANBURY,St,20100-20399 Danbury St,-83.105864,42.442889,2164
-83.105842,42.442345,20116 Danbury,9024948,2019,3,Nolan,No,20116,,DANBURY,St,20100-20399 Danbury St,-83.105842,42.442345,3553
-83.106421,42.442571,20137 Danbury,09025032-3,2019,3,Nolan,No,20137,,DANBURY,St,20100-20399 Danbury St,-83.106421,42.442571,3555
-83.1417,42.401699,6373 Ellsworth,16006568,2019,7,Chalfonte,No,6373,,ELLSWORTH,St,6362-7299 Ellsworth St,-83.1417,42.401699,4121
-82.969457,42.387848,12593 E Canfield,21001781,2019,4,Fox Creek,Yes,12593,E,CANFIELD,St,12500-12599 E Canfield St,-82.969457,42.387848,5445
-83.105467,42.443768,20221 Exeter,9024914,2019,3,Nolan,No,20221,,EXETER,St,20100-20399 Exeter St,-83.105467,42.443768,8119
-83.105427,42.442754,20145 Exeter,9024925,2019,3,Nolan,No,20145,,EXETER,St,20100-20399 Exeter St,-83.105427,42.442754,8211
-83.095985,42.442666,20122 Omira,9022811,2019,3,Nolan,No,20122,,OMIRA,St,20100-20399 Omira St,-83.095985,42.442666,11496
-83.172127,42.400715,15046 Sorrento,22023556,2019,2,Bethune Community,No,15046,,SORRENTO,St,15000-15299 Sorrento St,-83.172127,42.400715,12033
-83.243643,42.405567,15764 Patton,22103980,2019,1,Brightmoor,No,15764,,PATTON,St,15700-15799 Patton St,-83.243643,42.405567,14237
-83.105855,42.442662,20142 Danbury,09024951-2,2019,3,Nolan,No,20142,,DANBURY,St,20100-20399 Danbury St,-83.105855,42.442662,15980
-83.087149,42.362658,6206 Avery,8007101,2019,5,Elijah McCoy,Yes,6206,,AVERY,St,6100-6499 Avery St,-83.087149,42.362658,17470
-83.13252,42.342017,6546 Willette,18003343,2019,6,Claytown,No,6546,,WILLETTE,St,6500-6801 Willette St,-83.13252,42.342017,17473
-82.987926,42.435826,19157 Hickory,21030470,2019,3,Pulaski,Yes,19157,,HICKORY,St,19100-19299 Hickory St,-82.987926,42.435826,19857
-83.105173,42.35472,6155 W Grand River,12006087,2019,5,NW Goldberg,Yes,6155,W,GRAND RIVER,Ave,6100-6299 Grand River Ave,-83.105173,42.35472,19998
-83.103518,42.44343,20188 Derby,9024712,2019,3,Nolan,No,20188,,DERBY,St,20100-20399 Derby St,-83.103518,42.44343,21147
-83.122581,42.413908,16586 Inverness,8009796,2019,2,Martin Park,No,16586,,INVERNESS,St,16500-16799 Inverness St,-83.122581,42.413908,24469
-83.096553,42.442106,20065 Omira,9022896,2019,3,Nolan,No,20065,,OMIRA,St,19900-20099 Omira St,-83.096553,42.442106,25066
-83.010199,42.391735,6313 Mcclellan,19007027,2019,5,Airport Sub,No,6313,,MCCLELLAN,St,6300-6380 McClellan St,-83.010199,42.391735,6985
